year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,2,0,-384,0,2458.821,12,-862.1,42839,65
1988,3,0,-376,1,2565.313,14,-846.8,42818,65
1989,8,0,-392,2,2540.154,13,-826.1,42824,75
1990,9,0,-488,1,2626.776,14,-911.69,42812,88
1991,3,2,-468,2,2625.977,14,-914.76,42815,76
1992,3,0,-500,1,2547.854,14,-909.1,42785,74
1993,3,0,-487,2,2682.138,14,-968.21,42812,79
1994,6,0,-479,1,2719.361,14,-953.95,42819,62
1995,10,0,-421,2,2627.714,15,-895.91,42802,110
1996,7,0,-449,2,2662.208,16,-937.76,42798,87
1997,2,0,-398,0,2539.016,14,-804.43,42808,79
1998,5,0,-492,2,2511.36,12,-862.56,42811,58
1999,17,0,-444,4,2640.232,13,-895.93,42820,100
2000,11,0,-485,2,2559.906,14,-960.74,42831,76
2001,3,0,-470,1,2671.846,15,-939.57,42784,86
2002,1,0,-463,0,2598.979,15,-883.83,42807,81
2003,3,0,-453,0,2559.161,14,-883.22,42819,74
2004,8,0,-471,2,2580.933,12,-937.72,42799,82
2005,11,2,-430,2,2531.646,12,-841.94,42812,86
2006,5,0,-383,2,2450.676,13,-855.25,42850,74
2007,9,0,-399,2,2686.941,15,-879.27,42793,102
2008,10,0,-396,1,2653.653,14,-848.36,42825,69
2009,12,0,-494,2,2607.677,14,-952.64,42831,95
2010,1,0,-346,1,2450.161,14,-785.78,42821,68
2011,22,0,-465,2,2654.099,13,-895.01,42787,86
2012,6,0,-393,1,2692.157,14,-913.33,42809,94
2013,7,0,-435,2,2840.761,15,-950.6,42823,93
2014,20,0,-493,3,2732.317,15,-950.89,42813,110
2015,5,0,-499,1,2626.033,12,-894.03,42799,73
2016,6,0,-401,1,2571.739,15,-833.76,42804,83
2016
2017,21,0,-524,4,2968.078,15,-968.79,42791,112
2018,21,0,-488,5,2911.183,15,-957.13,42802,119
2019,13,0,-481,2,2682.314,16,-949.6,42839,103
2020,6,0,-462,2,2929.843,17,-919.55,42800,106
2021,11,0,-514,2,3011.242,15,-1014.44,42791,98
2022,2,0,-407,1,2826.312,15,-889.47,42794,96
2023,23,0,-527,3,2924.338,15,-920.23,42797,111
2024,5,0,-394,2,2557.733,15,-852.12,42828,90
2025,11,0,-489,3,2803.348,13,-938.39,42785,107
2026,11,0,-506,3,2714.155,14,-961.07,42830,94
2027,21,0,-459,4,2803.708,17,-953.6,42769,111
2028,12,0,-502,2,2933.65,16,-974.68,42785,108
2029,9,0,-481,3,2894.5,16,-965.65,42823,108
2030,13,0,-484,2,2868.361,18,-948.65,42811,108
2031,13,0,-373,1,2735.087,15,-775.69,42782,105
2032,14,0,-426,2,2795.433,14,-853.14,42771,101
2033,5,0,-451,2,2837.16,17,-912.26,42782,94
2034,11,0,-563,2,3009.633,18,-1038.41,42759,108
2035,10,0,-467,2,2821.17,17,-881.87,42849,100
2036,9,0,-389,3,2849.734,17,-899.09,42844,108
2037,8,0,-468,2,2800.288,15,-922.16,42763,94
2038,20,0,-445,4,3012.382,16,-979.4,42769,129
2039,0,0,-463,2,2535.362,14,-899.53,42845,90
2040,22,0,-533,3,2757.076,15,-980.7,42778,111
2041,33,0,-540,4,3102.479,15,-1029.96,42778,118
2042,16,0,-512,2,3099.82,19,-1035.9,42779,118
2043,13,0,-495,2,2769.77,16,-936.25,42767,110
2044,17,0,-453,3,2572.793,14,-877.82,42776,93
2045,12,0,-432,3,2801.017,16,-917.23,42830,96
2046,21,0,-448,5,2915.188,16,-914.65,42810,110
